merchant_id,merchant_name,merchant_category,business_type,city,state,merchant_status,declared_avg_ticket_size,transaction_count,transaction_amount,average_transaction_value,successful_transactions,failed_transactions,pending_transactions,chargeback_count,disputed_amount,high_severity_chargebacks,critical_chargebacks,failed_rate,chargeback_rate,disputed_amount_rate,risk_score,risk_level,repeated_chargeback_flag,high_failed_rate_flag,high_chargeback_rate_flag
MCH2099,"Tara, Date And Thakur",Transportation,Sole Proprietor,Chennai,Tamil Nadu,Active,1054.15,4.0,54436.18,13609.045,2.0,2.0,0.0,1.0,355.28,1.0,0.0,50.0,25.0,0.65,40.0,Medium,False,True,True
MCH4401,Bedi And Sons,Apparel & Fashion,Partnership,Kolkata,West Bengal,Active,557.79,4.0,41491.75,10372.9375,2.0,1.0,0.0,1.0,276.74,1.0,0.0,25.0,25.0,0.67,40.0,Medium,False,True,True
MCH2152,"Choudhry, Chauhan And Dayal",Books & Stationery,Private Limited,Pune,Maharashtra,Active,1507.67,4.0,66955.2,16738.8,2.0,1.0,1.0,1.0,180.66,1.0,0.0,25.0,25.0,0.27,40.0,Medium,False,True,True
MCH4642,Jaggi Ltd,Grocery,Partnership,Delhi,Delhi,Suspended,1180.53,2.0,43869.47,21934.735,1.0,1.0,0.0,1.0,0.0,1.0,0.0,50.0,50.0,0.0,40.0,Medium,False,True,True
MCH4767,Prasad Inc,Telecom,Private Limited,Pune,Maharashtra,Inactive,789.87,2.0,40002.03,20001.015,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,50.0,0.0,40.0,Medium,False,False,True
MCH4812,Rai-Aurora,Hotel & Lodging,Private Limited,Jaipur,Rajasthan,Active,1732.91,2.0,36356.29,18178.145,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,50.0,0.0,40.0,Medium,False,False,True
MCH6328,"Ray, Pandit And Bala",Telecom,Private Limited,Chennai,Tamil Nadu,Active,644.89,4.0,22486.02,5621.505,2.0,2.0,0.0,1.0,33975.77,0.0,0.0,50.0,25.0,151.1,35.0,Medium,False,True,True
MCH7202,Uppal Plc,Transportation,Individual,Jaipur,Rajasthan,Inactive,,5.0,76279.54,15255.908,4.0,1.0,0.0,1.0,17825.75,0.0,0.0,20.0,20.0,23.37,35.0,Medium,False,True,True
MCH6258,"Mitra, Nori And Venkataraman",Pharmacy,Private Limited,Hyderabad,Telangana,Active,353.34,6.0,24327.26,4054.543333333333,4.0,2.0,0.0,1.0,16937.48,0.0,0.0,33.33,16.67,69.62,35.0,Medium,False,True,True
MCH1450,"Hora, Kunda And Dani",Department Store,Sole Proprietor,Ludhiana,Punjab,Inactive,1853.9,6.0,93347.29000000001,15557.881666666668,6.0,0.0,0.0,3.0,13945.92,0.0,0.0,0.0,50.0,14.94,35.0,Medium,True,False,True
MCH5541,Sheth And Sons,Restaurants & Food,Individual,Bengaluru,Karnataka,Active,548.54,3.0,44945.909999999996,14981.97,3.0,0.0,0.0,2.0,12128.71,1.0,0.0,0.0,66.67,26.99,35.0,Medium,False,False,True
MCH4841,"Soman, Chhabra And Rau",Restaurants & Food,Individual,Hyderabad,Telangana,Active,611.25,1.0,1455.49,1455.49,1.0,0.0,0.0,2.0,11466.47,1.0,0.0,0.0,200.0,787.81,35.0,Medium,False,False,True
MCH3983,"Magar, Tara And Gera",Medical,Sole Proprietor,Amritsar,Punjab,Active,511.0,3.0,43571.31,14523.769999999999,2.0,1.0,0.0,1.0,10657.19,0.0,0.0,33.33,33.33,24.46,35.0,Medium,False,True,True
MCH8735,"Chhabra, Kunda And Sem",Telecom,Partnership,Jalandhar,Punjab,Active,1589.68,1.0,18187.66,18187.66,1.0,0.0,0.0,3.0,9487.54,0.0,0.0,0.0,300.0,52.16,35.0,Medium,True,False,True
MCH1188,M0Rar Ltd,Pharmacy,Individual,Hyderabad,Telangana,Active,1156.7,2.0,19562.15,9781.075,1.0,1.0,0.0,1.0,9117.57,0.0,0.0,50.0,50.0,46.61,35.0,Medium,False,True,True
MCH1812,Om Plc,Restaurants & Food,Sole Proprietor,Amritsar,Punjab,Active,2079.98,2.0,22850.57,11425.285,2.0,0.0,0.0,2.0,8407.779999999999,1.0,0.0,0.0,100.0,36.79,35.0,Medium,False,False,True
MCH2478,"Bala, Sane And Som",Apparel & Fashion,Sole Proprietor,Hyderabad,Telangana,Active,911.53,1.0,4118.49,4118.49,0.0,1.0,0.0,1.0,8382.0,0.0,0.0,100.0,100.0,203.52,35.0,Medium,False,True,True
MCH1611,Karan-Kibe,Grocery,Sole Proprietor,Jalandhar,Punjab,Active,343.64,2.0,28691.14,14345.57,0.0,1.0,0.0,1.0,8214.17,0.0,0.0,50.0,50.0,28.63,35.0,Medium,False,True,True
MCH4651,Bhat-Kamdar,Miscellaneous,Sole Proprietor,Hyderabad,Telangana,Active,718.3,2.0,21183.0,10591.5,1.0,1.0,0.0,1.0,7857.66,0.0,0.0,50.0,50.0,37.09,35.0,Medium,False,True,True
MCH8057,Kalla Group,Medical,Sole Proprietor,Mumbai,Maharashtra,Active,437.01,7.0,64530.979999999996,9218.711428571429,7.0,0.0,0.0,2.0,7161.46,1.0,0.0,0.0,28.57,11.1,35.0,Medium,False,False,True
MCH7030,Shan Ltd,Department Store,Individual,Ludhiana,Punjab,Suspended,466.83,4.0,56084.64,14021.16,3.0,1.0,0.0,1.0,6740.29,0.0,0.0,25.0,25.0,12.02,35.0,Medium,False,True,True
MCH8801,Bedi Inc,Pharmacy,Sole Proprietor,Lucknow,Uttar Pradesh,Active,3479.49,1.0,164.53,164.53,0.0,1.0,0.0,1.0,6649.93,0.0,0.0,100.0,100.0,4041.77,35.0,Medium,False,True,True
MCH1148,Deep-Manda,Transportation,Individual,Amritsar,Punjab,Active,3461.0,2.0,24264.29,12132.145,1.0,1.0,0.0,1.0,6622.0,0.0,0.0,50.0,50.0,27.29,35.0,Medium,False,True,True
MCH5305,Taneja Inc,Hotel & Lodging,Sole Proprietor,Chennai,Tamil Nadu,Active,1731.48,2.0,39988.58,19994.29,1.0,1.0,0.0,1.0,6490.82,0.0,0.0,50.0,50.0,16.23,35.0,Medium,False,True,True
MCH8160,Amble And Sons,Apparel & Fashion,Individual,Jaipur,Rajasthan,Active,5769.95,3.0,21662.73,7220.91,2.0,1.0,0.0,1.0,6282.15,0.0,0.0,33.33,33.33,29.0,35.0,Medium,False,True,True
MCH9937,"Sant, Dada And Biswas",Telecom,Partnership,Hyderabad,Telangana,Inactive,663.0,1.0,5055.38,5055.38,1.0,0.0,0.0,2.0,6109.37,1.0,0.0,0.0,200.0,120.85,35.0,Medium,False,False,True
MCH7297,Kala-Sibal,Department Store,Partnership,Chennai,Tamil Nadu,Active,2004.49,3.0,12530.91,4176.97,2.0,1.0,0.0,1.0,5742.0,0.0,0.0,33.33,33.33,45.82,35.0,Medium,False,True,True
MCH5594,Anne Ltd,Telecom,Private Limited,Hyderabad,Telangana,Active,1557.37,2.0,44224.57,22112.285,1.0,1.0,0.0,1.0,5239.53,0.0,0.0,50.0,50.0,11.85,35.0,Medium,False,True,True
MCH8769,Dara-Keer,Pharmacy,Private Limited,Jaipur,Rajasthan,Active,637.83,4.0,38046.82,9511.705,2.0,1.0,1.0,1.0,5071.86,0.0,0.0,25.0,25.0,13.33,35.0,Medium,False,True,True
MCH9782,Bhardwaj-Varghese,Travel,Individual,Ludhiana,Punjab,Active,1522.0,3.0,40013.36,13337.786666666667,2.0,1.0,0.0,1.0,4883.77,0.0,0.0,33.33,33.33,12.21,35.0,Medium,False,True,True
MCH2327,Kibe-Char,Restaurants & Food,Partnership,Hyderabad,Telangana,Active,848.32,1.0,24722.0,24722.0,0.0,1.0,0.0,1.0,4819.26,0.0,0.0,100.0,100.0,19.49,35.0,Medium,False,True,True
MCH6026,Narayanan-Bhatt,Books & Stationery,Partnership,Hyderabad,Telangana,Active,746.02,2.0,36214.04,18107.02,2.0,0.0,0.0,2.0,4792.0,1.0,0.0,0.0,100.0,13.23,35.0,Medium,False,False,True
MCH3177,"Ping1E, Ra0 And Varty",Travel,Individual,Kolkata,West Bengal,Suspended,1840.14,1.0,1329.06,1329.06,1.0,0.0,0.0,3.0,4604.27,0.0,0.0,0.0,300.0,346.43,35.0,Medium,True,False,True
MCH1211,"Munshi, Pai And Sibal",Retail,Sole Proprietor,Delhi,Delhi,Active,296.16,1.0,11403.34,11403.34,0.0,1.0,0.0,1.0,4466.49,0.0,0.0,100.0,100.0,39.17,35.0,Medium,False,True,True
MCH9290,"Gole, Viswanathan And Brahmbhatt",Hotel & Lodging,Partnership,Ludhiana,Punjab,Inactive,1704.51,2.0,34943.67,17471.835,2.0,0.0,0.0,2.0,4464.2699999999995,1.0,0.0,0.0,100.0,12.78,35.0,Medium,False,False,True
MCH6979,Nadig Ltd,Pharmacy,Sole Proprietor,Chennai,Tamil Nadu,Active,640.32,2.0,24690.68,12345.34,1.0,1.0,0.0,1.0,4457.64,0.0,0.0,50.0,50.0,18.05,35.0,Medium,False,True,True
MCH2274,"Kunda, Vig And Parsa",Miscellaneous,Sole Proprietor,Mumbai,Maharashtra,Active,3028.0,4.0,33557.17,8389.2925,3.0,1.0,0.0,1.0,4360.22,0.0,0.0,25.0,25.0,12.99,35.0,Medium,False,True,True
MCH5972,Mane Ltd,Books & Stationery,Individual,Amritsar,Punjab,Active,644.97,2.0,28369.949999999997,14184.974999999999,1.0,1.0,0.0,1.0,4341.0,0.0,0.0,50.0,50.0,15.3,35.0,Medium,False,True,True
MCH9844,Menon And Sons,Transportation,Sole Proprietor,Mumbai,Maharashtra,Active,1083.0,2.0,33546.990000000005,16773.495000000003,1.0,1.0,0.0,1.0,3905.0,0.0,0.0,50.0,50.0,11.64,35.0,Medium,False,True,True
MCH9642,Sarin Group,Telecom,Individual,Mumbai,Maharashtra,Active,11510.93,3.0,34016.15,11338.716666666667,2.0,1.0,0.0,1.0,3895.0,0.0,0.0,33.33,33.33,11.45,35.0,Medium,False,True,True
MCH7326,"Mandal, Behl And Bhattacharyya",Hotel & Lodging,Sole Proprietor,Chennai,Tamil Nadu,Active,1119.05,2.0,31902.54,15951.27,2.0,0.0,0.0,2.0,3800.84,1.0,0.0,0.0,100.0,11.91,35.0,Medium,False,False,True
MCH5569,"Thaman, Kar And Dass",Miscellaneous,Sole Proprietor,Mumbai,Maharashtra,Inactive,3592.34,3.0,19455.13,6485.043333333334,2.0,1.0,0.0,1.0,3800.57,0.0,0.0,33.33,33.33,19.54,35.0,Medium,False,True,True
MCH2302,"Sekhon, Tak And Dhingra",Books & Stationery,Sole Proprietor,Amritsar,Punjab,Active,852.28,4.0,80759.76999999999,20189.942499999997,3.0,1.0,0.0,1.0,3776.84,0.0,0.0,25.0,25.0,4.68,35.0,Medium,False,True,True
MCH5698,Rana Ltd,Books & Stationery,Private Limited,Chennai,Tamil Nadu,Active,2808.27,2.0,21587.769999999997,10793.884999999998,1.0,1.0,0.0,1.0,3750.2,0.0,0.0,50.0,50.0,17.37,35.0,Medium,False,True,True
MCH9738,Barman-Rastogi,Grocery,Partnership,Chennai,Tamil Nadu,Active,2419.77,3.0,50079.630000000005,16693.210000000003,2.0,1.0,0.0,1.0,3691.3,0.0,0.0,33.33,33.33,7.37,35.0,Medium,False,True,True
MCH4055,Rai Plc,Restaurants & Food,Private Limited,Ludhiana,Punjab,Active,283.42,3.0,20961.54,6987.18,2.0,1.0,0.0,1.0,3506.0,0.0,0.0,33.33,33.33,16.73,35.0,Medium,False,True,True
MCH8672,"Ganguly, Sarin And Merchant",Retail,Individual,Jalandhar,Punjab,Inactive,1816.05,3.0,56383.17,18794.39,3.0,0.0,0.0,2.0,3470.7200000000003,1.0,0.0,0.0,66.67,6.16,35.0,Medium,False,False,True
MCH9661,Ramanathan Group,Hotel & Lodging,Individual,Mumbai,Maharashtra,Active,735.62,3.0,34696.55,11565.516666666668,2.0,1.0,0.0,1.0,3359.61,0.0,0.0,33.33,33.33,9.68,35.0,Medium,False,True,True
MCH2766,Kanda-Brahmbhatt,Department Store,Sole Proprietor,Chennai,Tamil Nadu,Active,1540.08,2.0,9254.72,4627.36,1.0,1.0,0.0,1.0,3311.22,0.0,0.0,50.0,50.0,35.78,35.0,Medium,False,True,True
MCH4326,Morar-Jani,Hotel & Lodging,Partnership,Lucknow,Uttar Pradesh,Active,9768.01,2.0,25995.86,12997.93,2.0,0.0,0.0,2.0,3217.12,1.0,0.0,0.0,100.0,12.38,35.0,Medium,False,False,True
MCH5687,"Prasad, Tank And Char",Transportation,Individual,Ludhiana,Punjab,Active,487.38,1.0,17624.73,17624.73,0.0,1.0,0.0,1.0,2995.87,0.0,0.0,100.0,100.0,17.0,35.0,Medium,False,True,True
MCH8091,"Trivedi, Vohra And Dash",Restaurants & Food,Sole Proprietor,Ludhiana,Punjab,Active,1507.11,2.0,25244.0,12622.0,1.0,1.0,0.0,1.0,2983.97,0.0,0.0,50.0,50.0,11.82,35.0,Medium,False,True,True
MCH9458,Raja Ltd,Retail,Partnership,Amritsar,Punjab,Active,480.87,2.0,28139.33,14069.665,1.0,1.0,0.0,1.0,2732.12,0.0,0.0,50.0,50.0,9.71,35.0,Medium,False,True,True
MCH4355,Sur-Pandit,Apparel & Fashion,Partnership,Lucknow,Uttar Pradesh,Active,,4.0,46407.52,11601.88,3.0,1.0,0.0,1.0,2696.0,0.0,0.0,25.0,25.0,5.81,35.0,Medium,False,True,True
MCH1514,"Lata, Raja And Parsa",Retail,Private Limited,Jalandhar,Punjab,Active,553.18,4.0,48446.43,12111.6075,3.0,1.0,0.0,1.0,2597.6,0.0,0.0,25.0,25.0,5.36,35.0,Medium,False,True,True
MCH5151,Sachar-Lad,Travel,Partnership,Mumbai,Maharashtra,Active,703.87,3.0,38066.89,12688.963333333333,2.0,1.0,0.0,1.0,2565.94,0.0,0.0,33.33,33.33,6.74,35.0,Medium,False,True,True
MCH6228,"Kar, Agarwal And Karpe",Restaurants & Food,Private Limited,Bengaluru,Karnataka,Active,1145.75,3.0,30369.72,10123.24,2.0,1.0,0.0,1.0,2517.56,0.0,0.0,33.33,33.33,8.29,35.0,Medium,False,True,True
MCH4233,Padmanabhan And Sons,Miscellaneous,Sole Proprietor,Ludhiana,Punjab,Active,1697.48,7.0,115990.51999999999,16570.074285714283,5.0,2.0,0.0,1.0,2315.48,0.0,0.0,28.57,14.29,2.0,35.0,Medium,False,True,True
MCH7951,Peri Group,Hotel & Lodging,Sole Proprietor,Jaipur,Rajasthan,Active,,6.0,71437.23,11906.205,6.0,0.0,0.0,2.0,2268.67,1.0,0.0,0.0,33.33,3.18,35.0,Medium,False,False,True
MCH5959,Nigam Group,Books & Stationery,Private Limited,Mumbai,Maharashtra,Inactive,2495.0,5.0,63464.840000000004,12692.968,4.0,1.0,0.0,1.0,2260.38,0.0,0.0,20.0,20.0,3.56,35.0,Medium,False,True,True
MCH2676,Subramanian Inc,Medical,Partnership,Kolkata,West Bengal,Active,1679.3,1.0,18745.65,18745.65,0.0,1.0,0.0,1.0,2225.43,0.0,0.0,100.0,100.0,11.87,35.0,Medium,False,True,True
MCH2914,Sharaf-Tara,Retail,Individual,Kolkata,West Bengal,Active,542.0,2.0,28256.149999999998,14128.074999999999,1.0,1.0,0.0,1.0,2197.15,0.0,0.0,50.0,50.0,7.78,35.0,Medium,False,True,True
MCH9745,Chaudhuri Plc,Apparel & Fashion,Sole Proprietor,Pune,Maharashtra,Inactive,475.31,3.0,37990.16,12663.386666666667,2.0,1.0,0.0,1.0,2183.47,0.0,0.0,33.33,33.33,5.75,35.0,Medium,False,True,True
MCH6985,Devi-Radhakrishnan,Books & Stationery,Individual,Jalandhar,Punjab,Active,694.07,3.0,39138.68,13046.226666666667,2.0,1.0,0.0,1.0,2178.8,0.0,0.0,33.33,33.33,5.57,35.0,Medium,False,True,True
MCH2269,"Dalal, Samra And Kala",Hotel & Lodging,Sole Proprietor,Pune,Maharashtra,Active,,4.0,31000.799999999996,7750.199999999999,3.0,1.0,0.0,1.0,2135.97,0.0,0.0,25.0,25.0,6.89,35.0,Medium,False,True,True
MCH5459,Sachdev Ltd,Apparel & Fashion,Sole Proprietor,Bengaluru,Karnataka,On Hold,1804.28,1.0,19161.02,19161.02,0.0,1.0,0.0,1.0,2072.0,0.0,0.0,100.0,100.0,10.81,35.0,Medium,False,True,True
MCH4353,"Sha, Thaman And Bhasin",Apparel & Fashion,Partnership,Lucknow,Uttar Pradesh,Inactive,,4.0,63038.409999999996,15759.602499999999,3.0,1.0,0.0,1.0,2049.68,0.0,0.0,25.0,25.0,3.25,35.0,Medium,False,True,True
MCH1260,Kothari-Nadkarni,Apparel & Fashion,Private Limited,Lucknow,Uttar Pradesh,Active,2375.4,4.0,50457.42,12614.355,3.0,1.0,0.0,1.0,2025.66,0.0,0.0,25.0,25.0,4.01,35.0,Medium,False,True,True
MCH3292,Sehgal-Kapur,Medical,Private Limited,Jalandhar,Punjab,Active,751.44,5.0,40301.88,8060.375999999999,4.0,1.0,0.0,1.0,2021.11,0.0,0.0,20.0,20.0,5.01,35.0,Medium,False,True,True
MCH3966,Nath-Dixit,Grocery,Partnership,Pune,Maharashtra,Active,1005.47,3.0,40448.37,13482.79,1.0,1.0,1.0,1.0,1933.11,0.0,0.0,33.33,33.33,4.78,35.0,Medium,False,True,True
MCH3988,Barad-Bawa,Hotel & Lodging,Individual,Amritsar,Punjab,Active,602.31,2.0,38665.36,19332.68,1.0,1.0,0.0,1.0,1923.55,0.0,0.0,50.0,50.0,4.97,35.0,Medium,False,True,True
MCH9098,Manda And Sons,Restaurants & Food,Partnership,Bengaluru,Karnataka,Active,870.0,1.0,7121.0,7121.0,0.0,1.0,0.0,1.0,1908.75,0.0,0.0,100.0,100.0,26.8,35.0,Medium,False,True,True
MCH5701,"Lad, Thakkar And Nazareth",Transportation,Private Limited,Kolkata,West Bengal,Active,1254.73,4.0,67510.12,16877.53,3.0,1.0,0.0,1.0,1895.66,0.0,0.0,25.0,25.0,2.81,35.0,Medium,False,True,True
MCH8136,Bora Inc,Hotel & Lodging,Sole Proprietor,Amritsar,Punjab,Inactive,635.0,4.0,30123.07,7530.7675,2.0,1.0,0.0,1.0,1894.93,0.0,0.0,25.0,25.0,6.29,35.0,Medium,False,True,True
MCH6492,Peri Llc,Pharmacy,Individual,Mumbai,Maharashtra,Active,3574.25,1.0,4539.0,4539.0,1.0,0.0,0.0,2.0,1838.83,1.0,0.0,0.0,200.0,40.51,35.0,Medium,False,False,True
MCH1439,Chawla Ltd,Transportation,Individual,Chennai,Tamil Nadu,Active,6190.53,5.0,35469.380000000005,7093.876000000001,4.0,1.0,0.0,1.0,1707.55,0.0,0.0,20.0,20.0,4.81,35.0,Medium,False,True,True
MCH3288,Kuruvilla-Kala,Telecom,Partnership,Kolkata,West Bengal,Active,,5.0,49068.74,9813.748,4.0,1.0,0.0,1.0,1550.0,0.0,0.0,20.0,20.0,3.16,35.0,Medium,False,True,True
MCH5900,Sarraf-Nagar,Pharmacy,Sole Proprietor,Kolkata,West Bengal,Active,380.94,1.0,13009.32,13009.32,0.0,0.0,1.0,2.0,1549.27,1.0,0.0,0.0,200.0,11.91,35.0,Medium,False,False,True
MCH8935,Tella-Bawa,Transportation,Individual,Jaipur,Rajasthan,Active,997.56,3.0,32384.49,10794.83,2.0,1.0,0.0,1.0,1537.87,0.0,0.0,33.33,33.33,4.75,35.0,Medium,False,True,True
MCH7233,Arora Llc,Apparel & Fashion,Individual,Ludhiana,Punjab,Active,2703.6,1.0,10203.04,10203.04,0.0,1.0,0.0,1.0,1495.59,0.0,0.0,100.0,100.0,14.66,35.0,Medium,False,True,True
MCH6446,Contractor Llc,Department Store,Individual,Jaipur,Rajasthan,Active,1356.41,4.0,20472.980000000003,5118.245000000001,3.0,1.0,0.0,1.0,1477.28,0.0,0.0,25.0,25.0,7.22,35.0,Medium,False,True,True
MCH7306,Devi-Narang,Transportation,Individual,Delhi,Delhi,Active,539.76,4.0,94863.98,23715.995,3.0,1.0,0.0,1.0,1472.83,0.0,0.0,25.0,25.0,1.55,35.0,Medium,False,True,True
MCH1883,"Bahl, Kashyap And Sibal",Restaurants & Food,Private Limited,Jalandhar,Punjab,Active,,2.0,38737.85,19368.925,1.0,1.0,0.0,1.0,1472.04,0.0,0.0,50.0,50.0,3.8,35.0,Medium,False,True,True
MCH6889,Vala Plc,Department Store,Sole Proprietor,Ludhiana,Punjab,Active,2028.13,4.0,53844.75,13461.1875,2.0,1.0,0.0,1.0,1421.26,0.0,0.0,25.0,25.0,2.64,35.0,Medium,False,True,True
MCH4082,Khurana Inc,Miscellaneous,Private Limited,Delhi,Delhi,Inactive,288.7,3.0,49876.47,16625.49,2.0,1.0,0.0,1.0,1412.21,0.0,0.0,33.33,33.33,2.83,35.0,Medium,False,True,True
MCH1683,"Sampath, Anne And Madan",Restaurants & Food,Partnership,Chennai,Tamil Nadu,Active,2458.98,4.0,57129.6,14282.4,3.0,1.0,0.0,1.0,1407.0,0.0,0.0,25.0,25.0,2.46,35.0,Medium,False,True,True
MCH6675,Vora And Sons,Apparel & Fashion,Partnership,Ludhiana,Punjab,Active,769.28,2.0,39390.81,19695.405,0.0,1.0,1.0,1.0,1342.39,0.0,0.0,50.0,50.0,3.41,35.0,Medium,False,True,True
MCH3990,Dey-Chaudhari,Pharmacy,Individual,Chennai,Tamil Nadu,Active,,2.0,16897.18,8448.59,1.0,1.0,0.0,1.0,1327.87,0.0,0.0,50.0,50.0,7.86,35.0,Medium,False,True,True
MCH1887,Peri Inc,Department Store,Private Limited,Bengaluru,Karnataka,Active,2706.7,6.0,57951.93,9658.655,4.0,2.0,0.0,1.0,1294.7,0.0,0.0,33.33,16.67,2.23,35.0,Medium,False,True,True
MCH2223,Dhaliwal Llc,Telecom,Individual,Mumbai,Maharashtra,Active,543.88,1.0,1864.0,1864.0,0.0,1.0,0.0,1.0,1262.32,0.0,0.0,100.0,100.0,67.72,35.0,Medium,False,True,True
MCH2718,"Krishna, Prabhu And Kara",Hotel & Lodging,Individual,Bengaluru,Karnataka,Active,529.14,3.0,13695.45,4565.150000000001,2.0,1.0,0.0,1.0,1246.25,0.0,0.0,33.33,33.33,9.1,35.0,Medium,False,True,True
MCH2016,"Amble, Yadav And Dube",Miscellaneous,Partnership,Kolkata,West Bengal,On Hold,10324.69,3.0,25181.46,8393.82,1.0,2.0,0.0,1.0,1208.71,0.0,0.0,66.67,33.33,4.8,35.0,Medium,False,True,True
MCH2398,Kapur-Dani,Department Store,Individual,Chennai,Tamil Nadu,Active,711.05,5.0,63254.19,12650.838,4.0,1.0,0.0,1.0,1195.47,0.0,0.0,20.0,20.0,1.89,35.0,Medium,False,True,True
MCH2576,"Shan,Semandpau",Department Store,Partnership,Hyderabad,Telangana,Active,472.21,3.0,28478.69,9492.896666666666,2.0,1.0,0.0,1.0,1171.85,0.0,0.0,33.33,33.33,4.11,35.0,Medium,False,True,True
MCH9228,Ram Inc,Miscellaneous,Individual,Hyderabad,Telangana,Active,1661.79,2.0,12282.939999999999,6141.469999999999,1.0,1.0,0.0,1.0,1170.0,0.0,0.0,50.0,50.0,9.53,35.0,Medium,False,True,True
MCH4022,Varughese-Taneja,Apparel & Fashion,Individual,Bengaluru,Karnataka,Suspended,724.48,1.0,7420.42,7420.42,0.0,1.0,0.0,1.0,1142.21,0.0,0.0,100.0,100.0,15.39,35.0,Medium,False,True,True
MCH4037,Chaudhuri Llc,Department Store,Individual,Hyderabad,Telangana,Active,,5.0,91550.54,18310.108,4.0,1.0,0.0,1.0,1125.73,0.0,0.0,20.0,20.0,1.23,35.0,Medium,False,True,True
MCH8433,"Gill, Taneja And Bhardwaj",Grocery,Individual,Lucknow,Uttar Pradesh,Suspended,5465.01,3.0,43538.17,14512.723333333333,2.0,1.0,0.0,1.0,1017.95,0.0,0.0,33.33,33.33,2.34,35.0,Medium,False,True,True
MCH7033,Mani And Sons,Apparel & Fashion,Partnership,Mumbai,Maharashtra,Active,2767.54,5.0,93932.12,18786.424,4.0,1.0,0.0,1.0,1004.64,0.0,0.0,20.0,20.0,1.07,35.0,Medium,False,True,True
MCH4720,Sha Ltd,Grocery,Partnership,Chennai,Tamil Nadu,Active,874.68,2.0,43991.72,21995.86,1.0,1.0,0.0,1.0,891.13,0.0,0.0,50.0,50.0,2.03,35.0,Medium,False,True,True
MCH1811,Varkey Inc,Department Store,Sole Proprietor,Bengaluru,Karnataka,Active,592.0,1.0,21159.49,21159.49,1.0,0.0,0.0,2.0,883.5,1.0,0.0,0.0,200.0,4.18,35.0,Medium,False,False,True
MCH8789,"Pingle,Nadigandnarula",Restaurants & Food,Individual,Ludhiana,Punjab,Active,,3.0,45124.49,15041.496666666666,2.0,1.0,0.0,1.0,841.93,0.0,0.0,33.33,33.33,1.87,35.0,Medium,False,True,True
MCH9988,"Johal, Padmanabhan And Sagar",Medical,Individual,Delhi,Delhi,Active,1620.14,2.0,37463.850000000006,18731.925000000003,1.0,1.0,0.0,1.0,834.87,0.0,0.0,50.0,50.0,2.23,35.0,Medium,False,True,True
MCH7137,Krishna-Palan,Telecom,Partnership,Ludhiana,Punjab,Active,,2.0,23979.19,11989.595,1.0,1.0,0.0,1.0,824.94,0.0,0.0,50.0,50.0,3.44,35.0,Medium,False,True,True
MCH4495,"Nadig, Gade And Jha",Books & Stationery,Partnership,Hyderabad,Telangana,Active,1329.61,2.0,24869.17,12434.585,1.0,1.0,0.0,1.0,767.56,0.0,0.0,50.0,50.0,3.09,35.0,Medium,False,True,True
MCH3416,"Rau, Baral And Karan",Telecom,Private Limited,Ludhiana,Punjab,Active,894.0,3.0,39233.3,13077.766666666668,2.0,1.0,0.0,1.0,756.59,0.0,0.0,33.33,33.33,1.93,35.0,Medium,False,True,True
MCH2441,Bhatnagar Plc,Telecom,Individual,Jaipur,Rajasthan,Active,1789.0,1.0,19571.0,19571.0,0.0,1.0,0.0,1.0,687.73,0.0,0.0,100.0,100.0,3.51,35.0,Medium,False,True,True
MCH8798,Ch0Wdhury-Su1E,Department Store,Individual,Jalandhar,Punjab,Active,207.92,1.0,20313.72,20313.72,0.0,1.0,0.0,1.0,687.06,0.0,0.0,100.0,100.0,3.38,35.0,Medium,False,True,True
MCH2407,Chaudhry Plc,Pharmacy,Private Limited,Pune,Maharashtra,Active,5215.07,3.0,43472.82,14490.94,2.0,1.0,0.0,1.0,637.61,0.0,0.0,33.33,33.33,1.47,35.0,Medium,False,True,True
MCH9995,Ben-Krish,Retail,Sole Proprietor,Pune,Maharashtra,Active,2919.94,2.0,19191.4,9595.7,1.0,1.0,0.0,1.0,550.29,0.0,0.0,50.0,50.0,2.87,35.0,Medium,False,True,True
MCH9625,Tripathi Plc,Telecom,Private Limited,Amritsar,Punjab,Active,,3.0,29338.25,9779.416666666666,1.0,1.0,0.0,1.0,532.41,0.0,0.0,33.33,33.33,1.81,35.0,Medium,False,True,True
MCH4246,Rama-Dasgupta,Retail,Individual,Amritsar,Punjab,Active,2336.28,2.0,19860.64,9930.32,1.0,1.0,0.0,1.0,508.21,0.0,0.0,50.0,50.0,2.56,35.0,Medium,False,True,True
MCH6508,Varty Inc,Pharmacy,Individual,Jalandhar,Punjab,Active,3434.37,5.0,78513.84,15702.768,4.0,1.0,0.0,1.0,494.63,0.0,0.0,20.0,20.0,0.63,35.0,Medium,False,True,True
MCH1529,"Sangha,Banerjeeandsengupta",Hotel & Lodging,Private Limited,Ludhiana,Punjab,Inactive,1257.59,1.0,15331.56,15331.56,0.0,1.0,0.0,1.0,493.48,0.0,0.0,100.0,100.0,3.22,35.0,Medium,False,True,True
MCH8730,"Bhasin, Mall And Sarraf",Miscellaneous,Private Limited,Jalandhar,Punjab,Active,937.7,2.0,21982.09,10991.045,1.0,1.0,0.0,1.0,459.43,0.0,0.0,50.0,50.0,2.09,35.0,Medium,False,True,True
