complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,customer_match_status,merchant_match_status,transaction_match_status,transaction_user_id,transaction_merchant_id,user_consistency_status,merchant_consistency_status
CBK0002077,TXN00005419,USR55970,MCH9128,2026-01-22 00:00:00,2026-01-30 00:00:00,8383.0,Fraud,payment made to unknown merchant as per customer statement.,Rejected,2026-02-25 00:00:00,Low,Call Center,Unmatched,Matched,Matched,USR62858,MCH4236,Mismatch,Mismatch
CBK0001820,TXN00007866,USR51854,MCH1450,2026-02-21 00:00:00,2026-02-22 00:00:00,2477.45,Incorrect Amount,complaint received after multiple failed attempts.,Rejected,2026-03-23 19:57:00,Low,Email,Unmatched,Matched,Matched,USR17010,MCH1142,Mismatch,Mismatch
CBK0001018,TXN00018348,USR13510,MCH1320,2026-01-28 00:00:00,2026-02-13 05:26:28,1207.49,Unauthorized Transaction,complaint received after multiple failed attempts.,Resolved,2026-02-17 00:00:00,Low,App,Unmatched,Matched,Matched,USR27368,MCH3078,Mismatch,Mismatch
CBK0001949,TXN00000319,USR60096,MCH4998,2026-02-19 00:00:00,2026-02-24 00:00:00,2189.0,Customer Dispute,customer says amount was debited twice.,Pending Bank,2026-03-21 00:00:00,Medium,Email,Matched,Matched,Matched,USR20127,MCH8472,Mismatch,Mismatch
CBK0000860,TXN00007296,USR97580,MCH3701,2026-04-02 00:00:00,,1425.61,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Pending Bank,,Medium,Chatbot,Matched,Matched,Matched,USR33570,MCH1112,Mismatch,Mismatch
CBK0000879,TXN00018041,USR59366,MCH6145,2026-03-14 00:00:00,2026-03-24 00:00:00,479.19,Fraud,customer complaint text unclear due to poor call center notes.,Pending Bank,2026-03-25 00:00:00,Low,IVR,Unmatched,Unmatched,Matched,USR59914,MCH5940,Mismatch,Mismatch
CBK0001383,TXN00005315,USR50648,MCH2822,2026-03-06 00:00:00,2026-12-03 00:00:00,819.89,Customer Dispute,user reports money deducted but merchant denies receiving payment.,Open,2026-03-27 05:23:46,Low,Chatbot,Unmatched,Unmatched,Matched,USR52158,MCH4981,Mismatch,Mismatch
CBK0001532,,USR52450,MCH6244,,2026-03-12 00:00:00,3174.58,Customer Dispute,user reports money deducted but merchant denies receiving payment.,Rejected,2026-03-30 00:00:00,Low,IVR,Unmatched,Matched,Unmatched,,,Not Applicable,Not Applicable
CBK0000448,TXN00013063,USR62513,MCH8391,2026-02-14 00:00:00,,395.16,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Rejected,2026-02-17 10:59:00,Medium,Email,Unmatched,Matched,Matched,USR52026,MCH4235,Mismatch,Mismatch
CBK0002336,TXN00014456,USR56287,MCH4473,,2026-10-01 09:07:37,4534.17,Merchant Not Delivered,merchant service was not delivered after payment.,Pending Bank,2026-02-05 00:00:00,Low,Email,Unmatched,Unmatched,Matched,USR50579,MCH6621,Mismatch,Mismatch
CBK0001121,TXN00005396,USR14769,MCH8455,2026-01-23 08:19:00,,2926.18,Fraud,customer says transaction was not authorized.,Open,,Medium,Email,Unmatched,Matched,Matched,USR41813,MCH8361,Mismatch,Mismatch
CBK0001266,TXN00017098,USR19427,MCH5980,2026-01-30 00:00:00,2026-02-02 14:20:47,1358.37,Duplicate Debit,complaint received after multiple failed attempts.,Rejected,2026-03-02 00:00:00,Medium,Chatbot,Unmatched,Matched,Matched,USR52859,MCH8232,Mismatch,Mismatch
CBK0001732,TXN00007456,USR17657,MCH3806,2026-03-17 00:00:00,2026-03-17 00:00:00,2655.0,Fraud,user claims account was compromised before transaction.,Closed,,Critical,Branch,Unmatched,Matched,Matched,USR43359,MCH1176,Mismatch,Mismatch
CBK0000575,TXN00009966,USR40897,MCH9575,2026-02-23 00:00:00,2026-02-23 00:00:00,606.33,Merchant Not Delivered,merchant service was not delivered after payment.,Rejected,,Critical,Email,Unmatched,Unmatched,Matched,USR48797,MCH2347,Mismatch,Mismatch
CBK0002268,TXN00008063,USR89588,MCH1457,2026-03-08 00:00:00,2026-03-19 00:00:00,2296.42,Customer Dispute,user says upi pin was not entered by them.,Open,2026-03-28 00:00:00,High,Branch,Unmatched,Matched,Matched,USR52458,MCH1847,Mismatch,Mismatch
CBK0001126,TXN00007982,USR35882,MCH4473,2026-03-28 21:42:00,,3415.3,Unauthorized Transaction,merchant service was not delivered after payment.,Closed,,High,Email,Unmatched,Unmatched,Matched,USR92756,MCH7006,Mismatch,Mismatch
CBK0002517,TXN00011567,USR30157,MCH1130,2026-01-26 00:00:00,2026-01-26 22:31:00,7727.83,Customer Dispute,customer says transaction was not authorized. urgent,Closed,2026-01-30 22:31:46,Medium,Call Center,Unmatched,Matched,Matched,USR13270,MCH2059,Mismatch,Mismatch
CBK0001815,TXN00017040,USR53591,MCH4590,2026-03-11 16:43:08,,2935.06,Merchant Not Delivered,payment made to unknown merchant as per customer statement.,In Progress,2026-05-04 00:00:00,Medium,IVR,Matched,Unmatched,Matched,USR46017,MCH2907,Mismatch,Mismatch
CBK0000752,TXN00012584,USR47668,MCH3678,2026-01-17 00:00:00,2026-02-16 00:00:00,397.91,Customer Dispute,complaint received after multiple failed attempts.,Closed,,Low,App,Matched,Matched,Matched,USR72162,MCH6969,Mismatch,Mismatch
CBK0000688,TXN00018235,USR63160,MCH6399,2026-02-17 08:49:47,2026-02-19 00:00:00,5681.16,Customer Dispute,user says upi pin was not entered by them.,Rejected,2026-03-18 00:00:00,High,App,Unmatched,Unmatched,Matched,USR49903,MCH1416,Mismatch,Mismatch
CBK0001827,TXN00003656,USR60742,MCH3472,2026-03-26 00:00:00,2026-11-04 00:00:00,1011.36,Customer Dispute,complaint received after multiple failed attempts.,Rejected,,Low,Branch,Unmatched,Unmatched,Matched,USR42976,MCH4667,Mismatch,Mismatch
CBK0001798,TXN00017706,USR24802,MCH9650,2026-01-22 20:39:26,2026-01-24 00:00:00,1159.44,Account Compromised,user says upi pin was not entered by them.,Closed,2026-02-18 20:39:00,Low,Branch,Unmatched,Unmatched,Matched,USR14943,MCH5611,Mismatch,Mismatch
CBK0001588,TXN00006200,USR71373,MCH4370,2026-01-25 00:00:00,2026-01-28 00:00:00,5233.09,Merchant Not Delivered,customer says transaction was not authorized.,In Progress,,High,Email,Unmatched,Matched,Matched,USR90685,MCH2769,Mismatch,Mismatch
CBK0001960,TXN00008459,USR48339,MCH3765,2026-01-07 05:57:00,2026-12-01 00:00:00,3145.24,Account Compromised,customer complaint text unclear due to poor call center notes.,In Progress,2026-09-02 00:00:00,Medium,Call Center,Unmatched,Matched,Matched,USR45133,MCH9509,Mismatch,Mismatch
CBK0000227,TXN00013273,USR34180,MCH1485,2026-02-07 00:00:00,2026-02-09 08:37:14,465.76,Account Compromised,user claims account was compromised before transaction.,Pending Bank,,High,Email,Unmatched,Unmatched,Matched,USR34744,MCH9739,Mismatch,Mismatch
CBK0001487,TXN00015922,USR41135,MCH5982,2026-02-23 00:00:00,2026-02-25 00:00:00,759.33,Customer Dispute,complaint received after multiple failed attempts.,In Progress,2026-03-16 00:00:00,High,IVR,Matched,Unmatched,Matched,USR63965,MCH6086,Mismatch,Mismatch
CBK0002403,TXN00000926,USR32749,MCH6945,2026-03-17 00:00:00,2026-03-19 13:26:00,486.0,Merchant Not Delivered,suspicious high-value payment disputed by customer.,In Progress,2026-04-17 13:26:01,Medium,Chatbot,Unmatched,Matched,Matched,USR86246,MCH7347,Mismatch,Mismatch
CBK0001606,TXN00006400,USR91446,MCH8696,2026-01-29 00:00:00,2026-01-02 00:00:00,3582.55,Unauthorized Transaction,suspicious high-value payment disputed by customer. call dropped,In Progress,2026-02-13 00:00:00,High,Email,Matched,Unmatched,Matched,USR24300,MCH6575,Mismatch,Mismatch
CBK0002158,TXN00015104,USR76750,MCH6228,2026-01-19 00:00:00,2026-01-25 00:00:00,2517.56,Customer Dispute,user claims account was compromised before transaction.,Rejected,2026-01-30 00:00:00,Low,Branch,Unmatched,Matched,Matched,USR70271,MCH8171,Mismatch,Mismatch
CBK0000247,TXN00019340,USR75302,MCH7286,2026-04-01 20:29:59,2026-04-01 00:00:00,1486.0,Service Failed,customer says transaction was not authorized.,Resolved,2026-01-18 00:00:00,High,Call Center,Matched,Unmatched,Matched,USR77780,MCH7519,Mismatch,Mismatch
CBK0002588,TXN00008732,USR22039,MCH2374,2026-03-22 00:00:00,2026-01-04 00:00:00,3491.72,Duplicate Debit,user says upi pin was not entered by them.,Closed,,High,Chatbot,Unmatched,Unmatched,Matched,USR78738,MCH6664,Mismatch,Mismatch
CBK0001636,TXN00012003,USR66224,MCH3992,2026-02-20 00:00:00,2026-02-27 00:00:00,1641.33,Incorrect Amount,suspicious high-value payment disputed by customer.,In Progress,,Medium,App,Unmatched,Unmatched,Matched,USR13296,MCH9610,Mismatch,Mismatch
CBK0001542,TXN00007849,USR68559,MCH4064,2026-01-21 03:43:00,2026-01-23 03:43:00,1413.0,Merchant Not Delivered,complaint received after multiple failed attempts.,Pending Bank,2026-02-15 03:43:00,Medium,Branch,Matched,Matched,Matched,USR67742,MCH8755,Mismatch,Mismatch
CBK0000088,TXN00002716,USR62830,MCH4381,2026-01-22 00:00:00,2026-01-25 00:00:00,8825.16,Incorrect Amount,merchant service was not delivered after payment.,Rejected,2026-02-15 00:00:00,Medium,Call Center,Matched,Unmatched,Matched,USR44398,MCH5662,Mismatch,Mismatch
CBK0002664,TXN00008946,USR84093,MCH1298,2026-01-06 13:57:53,2026-09-01 07:57:53,815.57,Unauthorized Transaction,suspicious high-value payment disputed by customer. details missing,Rejected,2026-02-08 07:57:00,Medium,IVR,Matched,Matched,Matched,USR35735,MCH2424,Mismatch,Mismatch
CBK0001415,TXN00018932,USR90778,MCH1764,2026-03-29 04:23:47,2026-03-31 10:23:00,1825.0,Unauthorized Transaction,complaint received after multiple failed attempts.,Open,2026-04-15 10:23:47,High,IVR,Unmatched,Matched,Matched,USR30201,MCH3522,Mismatch,Mismatch
CBK0000390,TXN00006356,USR12919,MCH6810,2026-03-23 00:00:00,2026-07-05 00:00:00,344.33,Customer Dispute,user says upi pin was not entered by them.,Resolved,2026-06-03 00:00:00,Low,Call Center,Unmatched,Unmatched,Matched,USR88512,MCH3158,Mismatch,Mismatch
CBK0000693,TXN00018137,USR29306,MCH7744,2026-02-15 00:00:00,2026-02-18 00:00:00,7022.75,Incorrect Amount,customer says txn was not authorized.,In Progress,2026-02-18 00:00:00,Medium,IVR,Unmatched,Matched,Matched,USR97419,MCH2322,Mismatch,Mismatch
CBK0002485,TXN00010063,USR21384,MCH6470,2026-03-03 00:00:00,2026-05-03 00:00:00,1603.64,Merchant Not Delivered,complaint received after multiple failed attempts.,In Progress,,Medium,Branch,Unmatched,Unmatched,Matched,USR39561,MCH5188,Mismatch,Mismatch
CBK0002258,TXN00014019,USR41320,MCH3992,2026-03-09 00:00:00,2026-03-11 00:00:00,1550.0,Account Compromised,user claims account was compromised before transaction.,Resolved,2026-03-31 00:00:00,Low,Email,Matched,Unmatched,Matched,USR51679,MCH6445,Mismatch,Mismatch
CBK0002045,TXN00002711,USR57231,MCH4181,2026-01-23 00:00:00,2026-01-31 00:00:00,3969.0,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,Closed,2026-02-12 00:00:00,Low,Chatbot,Matched,Unmatched,Matched,USR99270,MCH1140,Mismatch,Mismatch
CBK0000122,TXN00015011,USR79150,MCH7474,2026-02-25 00:00:00,2026-03-07 00:00:00,1339.61,Unauthorized Transaction,user reports money deducted but merchant denies receiving payment.,In Progress,2026-03-18 00:00:00,Low,Email,Unmatched,Unmatched,Matched,USR80080,MCH5705,Mismatch,Mismatch
CBK0002239,TXN00004673,USR82373,MCH4473,2026-02-13 09:50:18,2026-02-19 00:00:00,1272.25,Customer Dispute,customer says amount was debited twice.,Resolved,2026-02-26 04:50:18,Low,Chatbot,Matched,Unmatched,Matched,USR93634,MCH5953,Mismatch,Mismatch
CBK0001382,,USR57424,MCH4684,2026-01-02 00:00:00,2026-01-03 00:00:00,678.56,Unauthorized Transaction,customer complaint text unclear due to poor call center notes.,Pending Bank,2026-02-01 00:00:00,Low,IVR,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0002315,TXN00012331,USR91192,MCH2718,,2026-02-14 00:00:00,1246.25,Fraud,customer complaint text unclear due to poor call center notes.,Pending Bank,,Medium,Branch,Matched,Matched,Matched,USR12611,MCH7892,Mismatch,Mismatch
CBK0001978,TXN00012089,USR83284,MCH4334,2026-03-31 04:45:00,2026-04-04 00:00:00,1931.29,Unauthorized Transaction,user reports money deducted but merchant denies receiving payment.,Open,2026-04-28 00:00:00,Low,IVR,Unmatched,Matched,Matched,USR29970,MCH5785,Mismatch,Mismatch
CBK0001151,TXN00002195,USR98362,MCH1468,2026-03-30 22:38:33,2026-04-05 01:38:00,4960.35,Unauthorized Transaction,complaint received after multiple failed attempts.,Rejected,,Low,App,Unmatched,Unmatched,Matched,USR18716,MCH5134,Mismatch,Mismatch
CBK0000424,TXN00095161,USR40061,MCH1589,2026-03-22 09:02:49,2026-03-24 00:00:00,4157.35,Incorrect Amount,payment made to unknown merchant as per customer statement.,Open,2026-04-20 00:00:00,Low,IVR,Matched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0002543,TXN00001628,USR11727,MCH7286,2026-09-02 00:00:00,,,Incorrect Amount,payment made to unknown merchant as per customer statement.,Pending Bank,2026-02-20 00:00:00,Medium,IVR,Unmatched,Unmatched,Matched,USR88518,MCH8505,Mismatch,Mismatch
CBK0000371,TXN00002374,USR58639,MCH5954,2026-03-31 00:00:00,2026-03-04 04:13:08,1428.93,Unauthorized Transaction,customer complaint text unclear due to poor call center notes.,Resolved,,High,App,Unmatched,Matched,Matched,USR36989,MCH8471,Mismatch,Mismatch
CBK0001586,TXN00001182,USR80241,MCH7734,2026-03-30 00:00:00,2026-04-04 00:00:00,261.51,Service Failed,user says upi pin was not entered by them. pls check asap,Pending Bank,,Medium,Branch,Matched,Unmatched,Matched,USR94913,MCH3204,Mismatch,Mismatch
CBK0002553,TXN00012590,USR41260,MCH4089,2026-03-16 00:00:00,2026-03-31 00:00:00,8645.0,Customer Dispute,complaint received after multiple failed attempts.,Closed,2026-04-17 00:00:00,Critical,IVR,Unmatched,Matched,Matched,USR88142,MCH5542,Mismatch,Mismatch
CBK0002432,TXN00013381,USR11036,MCH9344,2026-03-31 00:00:00,2026-04-02 05:19:00,738.73,Incorrect Amount,user claims account was compromised before transaction.,Pending Bank,2026-04-15 00:00:00,Medium,IVR,Unmatched,Unmatched,Matched,USR99055,MCH2893,Mismatch,Mismatch
CBK0001998,TXN00000406,USR93650,MCH2266,2026-01-31 22:47:03,2026-01-02 00:00:00,2066.08,Fraud,customer says amount was debited twice.,In Progress,2026-02-06 01:47:00,High,Chatbot,Matched,Matched,Matched,USR15222,MCH5170,Mismatch,Mismatch
CBK0002566,TXN00000405,USR64878,MCH8953,2026-03-13 09:18:13,2026-03-24 00:00:00,3060.38,Merchant Not Delivered,suspicious high-value payment disputed by customer.,In Progress,2026-04-08 00:00:00,Low,App,Matched,Matched,Matched,USR46924,MCH7574,Mismatch,Mismatch
CBK0001756,TXN00005028,USR40684,MCH7978,2026-02-22 00:00:00,,1800.13,Account Compromised,user reports money deducted but merchant denies receiving payment.,Pending Bank,2026-10-03 00:00:00,High,Chatbot,Unmatched,Matched,Matched,USR43614,MCH9951,Mismatch,Mismatch
CBK0002645,TXN00004392,USR43033,MCH3019,2026-02-18 00:00:00,2026-02-21 12:13:00,272.46,Merchant Not Delivered,user claims account was compromised before transaction.,Rejected,2026-09-03 12:13:05,Low,Chatbot,Unmatched,Unmatched,Matched,USR49655,MCH3624,Mismatch,Mismatch
CBK0002230,TXN00009287,USR50434,MCH1683,2026-01-10 00:00:00,2026-01-13 00:00:00,1407.0,Fraud,merchant service was not delivered after payment.,In Progress,2026-03-02 00:00:00,Medium,Chatbot,Matched,Matched,Matched,USR89681,MCH4722,Mismatch,Mismatch
CBK0000526,TXN00006600,USR65622,MCH3129,2026-01-28 00:00:00,2026-01-31 21:13:00,,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,Open,2026-02-05 00:00:00,Medium,App,Unmatched,Matched,Matched,USR76968,MCH1537,Mismatch,Mismatch
CBK0001449,TXN00008116,USR21449,MCH7397,2026-03-27 00:00:00,2026-03-29 15:23:00,19544.3,Account Compromised,customer says amount was debited twice.,Resolved,2026-03-29 00:00:00,Medium,Email,Unmatched,Unmatched,Matched,USR58627,MCH8540,Mismatch,Mismatch
CBK0002686,TXN00017656,USR69648,MCH9430,,2026-01-03 03:37:00,447.83,Unauthorized Transaction,customer complaint text unclear due to poor call center notes.,Resolved,2026-01-08 00:00:00,Medium,Chatbot,Matched,Matched,Matched,USR31816,MCH2303,Mismatch,Mismatch
CBK0000533,TXN00001047,USR30500,MCH9291,2026-01-19 06:20:45,2026-01-21 00:00:00,518.0,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Resolved,,Low,Chatbot,Unmatched,Matched,Matched,USR58952,MCH5056,Mismatch,Mismatch
CBK0001709,TXN00014343,USR26622,MCH8668,2026-02-04 00:00:00,2026-02-02 00:00:00,2893.0,Merchant Not Delivered,user says upi pin was not entered by them.,Open,2026-02-17 00:00:00,Medium,Branch,Unmatched,Unmatched,Matched,USR26943,MCH1760,Mismatch,Mismatch
CBK0001509,TXN00011866,USR37594,MCH9858,2026-02-16 12:27:00,2026-02-27 00:00:00,628.55,Service Failed,customer says transaction was not authorized.,Resolved,,Low,Chatbot,Unmatched,Matched,Matched,USR42818,MCH1592,Mismatch,Mismatch
CBK0000303,TXN00015469,USR54853,MCH2556,2026-01-11 14:40:00,2026-02-26 00:00:00,,Duplicate Debit,customer complaint text unclear due to poor call center notes.,In Progress,,Medium,Chatbot,Unmatched,Matched,Matched,USR56539,MCH2620,Mismatch,Mismatch
CBK0001911,TXN00009220,USR30497,MCH8391,2026-02-23 14:29:24,2026-02-27 00:00:00,914.0,Merchant Not Delivered,user says upi pin was not entered by them.,Open,2026-03-14 00:00:00,Medium,App,Unmatched,Matched,Matched,USR13318,MCH8306,Mismatch,Mismatch
CBK0000626,TXN00018979,USR61349,MCH5687,2026-02-02 04:41:35,,2995.87,Fraud,customer says transaction was not authorized.,In Progress,2026-02-28 00:00:00,Medium,Chatbot,Unmatched,Matched,Matched,USR88356,MCH6772,Mismatch,Mismatch
CBK0000415,TXN00009182,USR26627,MCH9291,2026-03-28 00:00:00,2026-03-29 12:42:00,4153.73,Incorrect Amount,user claims account was compromised before transaction.,Rejected,2026-04-16 12:42:25,Medium,IVR,Unmatched,Matched,Matched,USR79341,MCH7233,Mismatch,Mismatch
CBK0002793,TXN00005174,USR39885,MCH8673,2026-02-06 00:00:00,2026-12-02 00:00:00,1679.19,Unauthorized Transaction,user reports money deducted but merchant denies receiving payment.,Resolved,2026-12-02 00:00:00,High,Chatbot,Unmatched,Matched,Matched,USR86108,MCH8892,Mismatch,Mismatch
CBK0001629,TXN00012665,USR52097,MCH2757,2026-03-16 00:00:00,2026-03-19 00:00:00,3223.69,Merchant Not Delivered,complaint received after multiple failed attempts.,In Progress,,Critical,Email,Unmatched,Matched,Matched,USR23574,MCH7631,Mismatch,Mismatch
CBK0001065,TXN00018250,USR21407,MCH5172,2026-01-11 00:00:00,2026-01-14 23:22:45,4835.58,Unauthorized Transaction,customer complaint text unclear due to poor call center notes.,Closed,2026-01-19 00:00:00,Low,IVR,Unmatched,Unmatched,Matched,USR69720,MCH6423,Mismatch,Mismatch
CBK0002087,TXN00011160,USR29051,MCH4590,2026-03-17 00:00:00,2026-03-18 00:00:00,1773.89,Merchant Not Delivered,customer says amount was debited twice.,Rejected,2026-04-03 09:26:00,Low,Branch,Unmatched,Unmatched,Matched,USR27616,MCH6481,Mismatch,Mismatch
CBK0001063,TXN00000271,USR23350,MCH6258,2026-03-17 03:29:28,2026-03-18 00:00:00,16937.48,Account Compromised,customer says amount was debited twice.,Pending Bank,,Medium,IVR,Unmatched,Matched,Matched,USR99746,MCH5897,Mismatch,Mismatch
CBK0002348,TXN00012938,USR62273,MCH3100,2026-09-03 00:00:00,2026-03-19 00:00:00,3749.0,Account Compromised,user claims account was compromised before transaction.,Open,2026-03-20 00:00:00,Low,App,Unmatched,Unmatched,Matched,USR62531,MCH4765,Mismatch,Mismatch
CBK0002447,TXN00012629,USR35956,MCH8605,2026-02-13 00:00:00,2026-03-16 00:00:00,3056.74,Merchant Not Delivered,customer says transaction was not authorized. na,Open,2026-04-04 00:00:00,Medium,Call Center,Matched,Unmatched,Matched,USR33077,MCH4118,Mismatch,Mismatch
CBK0001531,TXN00018893,USR98962,MCH8250,2026-02-28 21:20:00,2026-03-01 00:00:00,3450.22,Duplicate Debit,user claims account was compromised before transaction. pls check asap,Pending Bank,,Medium,Email,Matched,Unmatched,Matched,USR41729,MCH3277,Mismatch,Mismatch
