cluster_id,user_count,merchant_count,network_edge_count,transaction_count,transaction_amount,failed_transaction_count,failed_rate,chargeback_count,disputed_amount,chargeback_rate,high_risk_edges,risk_score,risk_level
286,3,1,3,3.0,52749.22,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
287,4,2,5,5.0,39664.45,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
288,12,3,14,13.0,153930.49,1.0,7.6923076923076925,1.0,683.69,7.6923076923076925,0,40.0,Medium
289,3,1,3,3.0,39066.17,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
290,5,2,6,6.0,73970.62,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
291,3,1,3,2.0,18981.09,1.0,50.0,1.0,2881.81,50.0,0,35.0,Medium
292,2,1,2,2.0,6227.889999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
293,2,1,2,2.0,24964.16,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
294,3,2,4,2.0,23731.68,1.0,50.0,2.0,9554.61,100.0,0,40.0,Medium
295,6,2,7,7.0,48096.67,2.0,28.57142857142857,0.0,0.0,0.0,0,20.0,Low
296,1,1,1,1.0,6058.13,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
297,21,5,25,21.0,178783.36000000002,2.0,9.523809523809524,4.0,17436.39,19.047619047619047,0,55.0,High
298,2,1,2,2.0,25205.46,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
299,3,1,3,3.0,23840.8,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
300,5,1,5,5.0,67524.08,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
301,3,1,3,2.0,23348.69,1.0,50.0,1.0,6042.03,50.0,0,35.0,Medium
302,4,1,4,4.0,17459.74,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
303,4,1,4,3.0,35331.74,0.0,0.0,1.0,2199.33,33.33333333333333,0,25.0,Medium
304,5,1,5,4.0,48446.43,1.0,25.0,1.0,2597.6,25.0,0,45.0,Medium
305,7,2,8,8.0,113228.27,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
306,2,1,2,2.0,18131.43,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
307,2,1,2,2.0,9061.25,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
308,3,1,3,2.0,37463.850000000006,1.0,50.0,1.0,834.87,50.0,0,35.0,Medium
309,3,2,4,3.0,46900.25,0.0,0.0,1.0,11364.57,33.33333333333333,0,25.0,Medium
310,8,3,10,8.0,134269.56,0.0,0.0,2.0,5327.63,25.0,0,45.0,Medium
311,3,1,3,3.0,29827.839999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
312,6,3,8,8.0,90364.92,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
313,4,1,4,4.0,59678.45,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
314,1,1,1,1.0,19877.34,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
315,5,2,6,6.0,80174.06,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
316,8,3,10,9.0,122761.18000000001,1.0,11.11111111111111,1.0,2940.2,11.11111111111111,0,40.0,Medium
317,5,2,6,6.0,52021.11,1.0,16.666666666666664,0.0,0.0,0.0,0,10.0,Low
318,12,4,15,15.0,162605.84,2.0,13.333333333333334,0.0,0.0,0.0,0,15.0,Low
319,19,9,27,25.0,308387.13,2.0,8.0,2.0,3179.8,8.0,0,45.0,Medium
320,13,4,16,13.0,151973.83,0.0,0.0,3.0,7827.33,23.076923076923077,0,50.0,High
321,2,1,2,2.0,29687.829999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
322,18,7,24,21.0,228612.53,2.0,9.523809523809524,3.0,2265.6,14.285714285714285,0,50.0,High
323,2,1,2,2.0,32110.67,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
324,3,1,3,3.0,31272.190000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
325,3,1,3,1.0,23058.0,0.0,0.0,2.0,7532.29,200.0,0,30.0,Medium
326,6,1,6,6.0,82634.56999999999,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
327,2,2,3,3.0,55808.93,2.0,66.66666666666666,0.0,0.0,0.0,0,10.0,Low
328,16,6,21,20.0,272186.69,1.0,5.0,1.0,3146.39,5.0,0,40.0,Medium
329,2,1,2,1.0,17083.38,0.0,0.0,1.0,1288.0,100.0,0,25.0,Medium
330,12,4,15,14.0,192246.79,3.0,21.428571428571427,1.0,0.0,7.142857142857142,0,50.0,High
331,6,3,8,7.0,102058.34,1.0,14.285714285714285,1.0,381.32,14.285714285714285,0,40.0,Medium
332,9,3,11,11.0,150952.86,1.0,9.090909090909092,0.0,0.0,0.0,0,15.0,Low
333,12,5,16,16.0,192045.02,2.0,12.5,0.0,0.0,0.0,0,15.0,Low
334,7,4,10,10.0,100911.09,2.0,20.0,0.0,0.0,0.0,0,25.0,Medium
335,4,1,4,4.0,54895.75,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
336,4,1,4,3.0,44536.15,0.0,0.0,1.0,3464.25,33.33333333333333,0,25.0,Medium
337,21,8,28,26.0,339864.12,2.0,7.6923076923076925,2.0,2895.58,7.6923076923076925,0,45.0,Medium
338,9,4,12,11.0,155701.84,0.0,0.0,1.0,1017.31,9.090909090909092,0,40.0,Medium
339,5,1,5,5.0,37481.96,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
340,4,1,4,4.0,36010.42,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
341,3,1,3,3.0,55719.82,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
342,4,2,5,5.0,73497.91,2.0,40.0,0.0,0.0,0.0,0,10.0,Low
343,3,1,3,3.0,32917.68,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
344,13,3,15,15.0,208427.31,1.0,6.666666666666667,0.0,0.0,0.0,0,15.0,Low
345,3,1,3,3.0,29931.89,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
346,4,1,4,4.0,43249.82,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
347,10,3,12,12.0,110398.56,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
348,3,1,3,3.0,25315.88,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
349,3,1,3,3.0,36035.950000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
350,2,1,2,2.0,10623.619999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
351,7,3,9,9.0,104416.20999999999,2.0,22.22222222222222,0.0,0.0,0.0,0,25.0,Medium
352,2,1,2,2.0,19949.52,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
353,3,1,3,3.0,13480.17,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
354,1,1,1,1.0,22281.82,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
355,4,2,5,5.0,63984.420000000006,1.0,20.0,0.0,0.0,0.0,0,10.0,Low
356,1,1,1,1.0,24917.12,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
357,7,3,9,9.0,111763.98,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
358,4,1,4,4.0,31102.23,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
359,2,1,2,1.0,20562.33,0.0,0.0,1.0,1624.65,100.0,0,25.0,Medium
360,3,1,3,3.0,21554.22,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
361,4,1,4,4.0,74025.5,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
362,3,2,4,3.0,46196.81,0.0,0.0,1.0,2583.29,33.33333333333333,0,25.0,Medium
363,3,1,3,2.0,26649.629999999997,0.0,0.0,1.0,584.72,50.0,0,25.0,Medium
364,10,4,13,12.0,173700.44,2.0,16.666666666666664,1.0,1512.54,8.333333333333332,0,40.0,Medium
365,4,1,4,4.0,69784.44,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
366,2,1,2,2.0,47238.22,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
367,1,1,1,1.0,23916.94,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
368,2,1,2,2.0,34312.04,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
369,2,1,2,2.0,8847.76,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
370,7,2,8,8.0,81722.91,2.0,25.0,0.0,0.0,0.0,0,20.0,Low
371,3,1,3,3.0,37465.05,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
372,12,4,15,15.0,162279.76,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
373,2,1,2,2.0,32861.14,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
374,9,3,11,10.0,82731.67,0.0,0.0,1.0,2194.0,10.0,0,40.0,Medium
375,8,3,10,9.0,133654.79,3.0,33.33333333333333,1.0,2126.63,11.11111111111111,0,50.0,High
376,3,1,3,3.0,72012.16,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
377,11,4,14,13.0,185729.5,1.0,7.6923076923076925,1.0,2893.0,7.6923076923076925,0,40.0,Medium
378,3,2,4,4.0,62998.619999999995,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
379,11,4,14,12.0,99850.19,2.0,16.666666666666664,2.0,2599.7,16.666666666666664,0,45.0,Medium
380,4,2,5,4.0,58687.65,0.0,0.0,1.0,1311.0,25.0,0,25.0,Medium
381,3,1,3,3.0,33722.090000000004,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
382,8,3,10,10.0,78213.61,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
383,6,3,8,6.0,66417.88,0.0,0.0,2.0,4431.9,33.33333333333333,0,45.0,Medium
384,3,1,3,3.0,35817.13,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
385,7,3,9,7.0,98189.57,1.0,14.285714285714285,2.0,9180.55,28.57142857142857,0,45.0,Medium
386,1,1,1,1.0,7358.75,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
387,2,1,2,2.0,14318.66,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
388,21,6,26,26.0,317520.46,5.0,19.230769230769234,0.0,0.0,0.0,0,15.0,Low
389,11,2,12,11.0,117092.35,0.0,0.0,1.0,856.42,9.090909090909092,0,35.0,Medium
390,1,1,1,1.0,8506.71,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
391,16,5,20,19.0,211624.15,1.0,5.263157894736842,1.0,638.96,5.263157894736842,0,40.0,Medium
392,3,1,3,3.0,36871.2,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
393,3,1,3,3.0,65305.869999999995,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
394,2,1,2,2.0,36084.8,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
395,4,1,4,4.0,86358.28,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
396,1,1,1,1.0,13376.62,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
397,16,6,21,21.0,275249.39,1.0,4.761904761904762,0.0,0.0,0.0,0,15.0,Low
398,5,1,5,5.0,55416.53,1.0,20.0,0.0,0.0,0.0,0,20.0,Low
399,4,1,4,4.0,48256.100000000006,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
400,29,10,38,34.0,442094.24,5.0,14.705882352941178,4.0,14597.289999999999,11.76470588235294,0,55.0,High
401,4,1,4,4.0,25932.42,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
402,2,1,2,2.0,20798.010000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
403,5,1,5,5.0,96509.77,1.0,20.0,0.0,0.0,0.0,0,20.0,Low
404,3,1,3,3.0,32055.149999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
405,2,1,2,1.0,24761.89,0.0,0.0,1.0,171.98,100.0,0,25.0,Medium
406,2,1,2,1.0,164.53,1.0,100.0,1.0,6649.93,100.0,0,35.0,Medium
407,2,1,2,2.0,20668.129999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
408,2,1,2,2.0,6819.9,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
409,3,1,3,2.0,18439.12,0.0,0.0,1.0,865.55,50.0,0,25.0,Medium
410,2,1,2,2.0,8828.3,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
411,5,1,5,4.0,44575.71,0.0,0.0,1.0,1089.06,25.0,0,35.0,Medium
412,9,6,14,14.0,209776.53,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
413,2,1,2,2.0,35942.01,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
414,2,1,2,1.0,4742.13,0.0,0.0,1.0,6937.41,100.0,0,25.0,Medium
415,2,1,2,2.0,20202.2,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
416,3,2,4,3.0,25834.66,0.0,0.0,1.0,2332.94,33.33333333333333,0,25.0,Medium
417,25,9,33,26.0,347368.97,0.0,0.0,7.0,33192.12,26.923076923076923,0,80.0,Critical
418,5,1,5,4.0,45325.67,1.0,25.0,1.0,3784.33,25.0,0,45.0,Medium
419,5,1,5,5.0,65393.54,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
420,2,1,2,2.0,21699.14,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
421,3,1,3,3.0,46171.55,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
422,1,1,1,1.0,24944.63,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
423,3,1,3,3.0,24104.27,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
424,1,1,1,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
425,2,1,2,2.0,11174.119999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
426,23,7,29,28.0,328587.23,2.0,7.142857142857142,1.0,2703.0,3.571428571428571,0,20.0,Low
427,3,1,3,3.0,31913.47,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
428,1,1,1,0.0,0.0,0.0,0.0,1.0,2209.68,0.0,0,5.0,Low
429,5,2,6,5.0,35172.99,1.0,20.0,1.0,0.0,20.0,0,45.0,Medium
430,4,1,4,3.0,33522.29,1.0,33.33333333333333,1.0,8134.61,33.33333333333333,0,35.0,Medium
431,4,1,4,3.0,50079.630000000005,1.0,33.33333333333333,1.0,3691.3,33.33333333333333,0,35.0,Medium
432,9,3,11,11.0,112893.82,1.0,9.090909090909092,0.0,0.0,0.0,0,15.0,Low
433,1,1,1,1.0,5244.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
434,8,3,10,8.0,82022.97,0.0,0.0,2.0,3553.26,25.0,0,45.0,Medium
435,11,6,16,13.0,177289.47,1.0,7.6923076923076925,3.0,2714.52,23.076923076923077,0,50.0,High
436,19,6,24,20.0,276825.73,1.0,5.0,4.0,12688.09,20.0,0,55.0,High
437,5,2,6,5.0,60000.829999999994,0.0,0.0,1.0,237.88,20.0,0,35.0,Medium
438,4,2,5,4.0,65432.62,1.0,25.0,1.0,1768.79,25.0,0,35.0,Medium
439,2,1,2,2.0,12541.61,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
440,4,1,4,3.0,28848.1,0.0,0.0,1.0,487.43,33.33333333333333,0,25.0,Medium
441,3,1,3,3.0,62191.770000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
442,17,7,23,21.0,255343.7,2.0,9.523809523809524,2.0,7728.1,9.523809523809524,0,45.0,Medium
443,4,1,4,4.0,45890.49,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
444,3,2,4,4.0,37722.24,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
445,13,4,16,15.0,203284.22999999998,1.0,6.666666666666667,1.0,3225.2,6.666666666666667,0,40.0,Medium
446,4,1,4,3.0,58426.33,0.0,0.0,1.0,486.0,33.33333333333333,0,25.0,Medium
447,6,1,6,6.0,96552.64,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
448,5,2,6,6.0,27608.719999999998,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
449,8,2,9,8.0,95800.05,1.0,12.5,1.0,595.88,12.5,0,35.0,Medium
450,6,1,6,5.0,36461.09,0.0,0.0,1.0,860.7,20.0,0,35.0,Medium
451,4,2,5,4.0,58029.78,0.0,0.0,1.0,1835.21,25.0,0,25.0,Medium
452,3,1,3,3.0,42066.479999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
453,4,2,5,5.0,44979.88,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
454,2,1,2,2.0,37091.94,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
455,1,1,1,1.0,4797.91,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
456,28,12,39,37.0,408755.41,4.0,10.81081081081081,2.0,5352.62,5.405405405405405,0,45.0,Medium
457,3,1,3,3.0,53766.840000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
458,6,1,6,6.0,62303.16,1.0,16.666666666666664,0.0,0.0,0.0,0,10.0,Low
459,7,2,8,8.0,85745.07,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
460,3,1,3,3.0,41910.049999999996,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
461,6,2,7,6.0,108931.29,0.0,0.0,1.0,2595.11,16.666666666666664,0,35.0,Medium
462,1,1,1,1.0,18198.36,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
463,4,1,4,4.0,58845.86,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
464,2,1,2,2.0,20689.059999999998,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
465,3,1,3,2.0,22712.97,0.0,0.0,1.0,1495.6,50.0,0,25.0,Medium
466,8,1,8,7.0,89382.36,1.0,14.285714285714285,1.0,784.51,14.285714285714285,0,35.0,Medium
467,1,1,1,1.0,11920.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
468,2,1,2,1.0,16913.2,0.0,0.0,1.0,1449.14,100.0,0,25.0,Medium
469,5,1,5,5.0,94098.11,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
470,1,1,1,1.0,16221.85,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
471,3,2,4,4.0,45109.04,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
472,3,1,3,3.0,20684.57,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
473,3,1,3,3.0,19754.65,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
474,2,1,2,1.0,939.01,0.0,0.0,1.0,0.0,100.0,0,25.0,Medium
475,3,1,3,2.0,27401.059999999998,0.0,0.0,1.0,448.44,50.0,0,25.0,Medium
476,1,1,1,1.0,3850.74,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
477,3,1,3,3.0,41122.590000000004,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
478,3,1,3,3.0,40782.06,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
479,5,1,5,4.0,43151.29,0.0,0.0,1.0,3745.94,25.0,0,35.0,Medium
480,2,1,2,2.0,23463.54,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
481,2,1,2,2.0,22398.98,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
482,5,3,7,7.0,104792.56,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
483,4,1,4,3.0,28746.23,0.0,0.0,1.0,272.77,33.33333333333333,0,25.0,Medium
484,6,2,7,6.0,109230.97,0.0,0.0,1.0,1144.0,16.666666666666664,0,35.0,Medium
485,12,3,14,11.0,122297.3,1.0,9.090909090909092,3.0,4621.68,27.27272727272727,0,50.0,High
486,5,1,5,5.0,71763.88,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
487,2,1,2,2.0,26615.5,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
488,3,1,3,1.0,21288.6,0.0,0.0,2.0,15338.09,200.0,0,30.0,Medium
489,4,1,4,3.0,54277.78,0.0,0.0,1.0,1770.2,33.33333333333333,0,25.0,Medium
490,2,1,2,2.0,26924.300000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
491,5,1,5,5.0,39334.38,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
492,2,1,2,2.0,32856.39,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
493,2,1,2,2.0,29442.07,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
494,3,2,4,4.0,66110.28,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
495,1,1,1,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
496,2,1,2,2.0,33618.81,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
497,1,1,1,1.0,7202.98,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
498,3,1,3,3.0,41285.850000000006,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
499,7,1,7,7.0,89876.20999999999,2.0,28.57142857142857,0.0,0.0,0.0,0,20.0,Low
500,5,2,6,6.0,76476.19,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
501,3,1,3,3.0,40194.21,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
502,2,1,2,2.0,26027.09,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
503,4,2,5,5.0,75933.67,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
504,12,3,14,12.0,153210.00999999998,2.0,16.666666666666664,2.0,34565.78,16.666666666666664,0,55.0,High
505,10,4,13,13.0,137146.36000000002,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
506,1,1,1,1.0,22599.79,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
507,3,1,3,3.0,51208.380000000005,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
508,7,3,9,8.0,124632.65,0.0,0.0,1.0,9374.52,12.5,0,40.0,Medium
509,4,2,5,4.0,52565.39,0.0,0.0,1.0,0.0,25.0,0,25.0,Medium
510,3,2,4,3.0,41992.48,1.0,33.33333333333333,1.0,1860.96,33.33333333333333,0,35.0,Medium
511,31,8,38,35.0,408755.58,0.0,0.0,3.0,1867.5,8.571428571428571,0,50.0,High
512,4,1,4,4.0,65778.41,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
513,3,1,3,2.0,17833.87,0.0,0.0,1.0,14932.0,50.0,0,25.0,Medium
514,3,1,3,3.0,38866.96,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
515,2,1,2,2.0,46672.38,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
516,4,1,4,3.0,21852.5,0.0,0.0,1.0,1072.99,33.33333333333333,0,25.0,Medium
517,3,1,3,3.0,31109.07,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
518,4,1,4,4.0,62025.78,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
519,18,6,23,21.0,283749.19,2.0,9.523809523809524,2.0,7685.8,9.523809523809524,0,45.0,Medium
520,3,1,3,3.0,33667.409999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
521,2,1,2,2.0,5815.389999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
522,1,1,1,1.0,2976.54,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
523,17,7,23,20.0,174842.4,3.0,15.0,3.0,8109.1900000000005,15.0,0,50.0,High
524,5,2,6,6.0,61541.35,1.0,16.666666666666664,0.0,0.0,0.0,0,10.0,Low
525,2,1,2,2.0,35685.57,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
526,6,2,7,6.0,104745.40000000001,0.0,0.0,1.0,1370.91,16.666666666666664,0,35.0,Medium
527,2,1,2,2.0,4275.58,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
528,5,1,5,3.0,30273.36,0.0,0.0,2.0,4888.1,66.66666666666666,0,40.0,Medium
529,5,2,6,6.0,73927.99,1.0,16.666666666666664,0.0,0.0,0.0,0,10.0,Low
530,2,1,2,2.0,14625.49,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
531,7,2,8,8.0,94669.88,2.0,25.0,0.0,0.0,0.0,0,20.0,Low
532,5,2,6,5.0,58465.3,0.0,0.0,1.0,3125.63,20.0,0,35.0,Medium
533,6,2,7,5.0,54188.43,0.0,0.0,2.0,7794.57,40.0,0,40.0,Medium
534,4,1,4,3.0,28097.25,0.0,0.0,1.0,3303.95,33.33333333333333,0,25.0,Medium
535,5,2,6,5.0,82133.48999999999,0.0,0.0,1.0,9250.0,20.0,0,35.0,Medium
536,2,1,2,2.0,40248.95,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
537,38,19,56,44.0,605667.79,2.0,4.545454545454546,12.0,36607.28,27.27272727272727,0,95.0,Critical
538,10,3,12,11.0,163768.26,1.0,9.090909090909092,1.0,479.19,9.090909090909092,0,40.0,Medium
539,4,2,5,5.0,61657.65,1.0,20.0,0.0,0.0,0.0,0,10.0,Low
540,5,2,6,5.0,60809.97,0.0,0.0,1.0,2999.91,20.0,0,35.0,Medium
541,2,1,2,2.0,5572.97,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
542,3,1,3,3.0,47194.729999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
543,4,1,4,4.0,37754.62,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
544,4,1,4,4.0,65040.79,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
545,3,1,3,3.0,34182.46,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
546,10,2,11,11.0,142751.12,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
547,10,2,11,10.0,123577.2,0.0,0.0,1.0,428.55,10.0,0,35.0,Medium
548,14,3,16,16.0,228190.8,3.0,18.75,0.0,0.0,0.0,0,15.0,Low
549,5,1,5,4.0,53630.12,0.0,0.0,1.0,1949.6,25.0,0,35.0,Medium
550,5,2,6,5.0,72620.68,1.0,20.0,1.0,659.11,20.0,0,45.0,Medium
551,4,1,4,4.0,42068.729999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
552,2,1,2,1.0,17722.05,0.0,0.0,1.0,13889.45,100.0,0,25.0,Medium
553,6,3,8,7.0,101827.84,0.0,0.0,1.0,216.49,14.285714285714285,0,40.0,Medium
554,9,3,11,11.0,154718.69,0.0,0.0,0.0,0.0,0.0,0,15.0,Low
555,5,2,6,6.0,54546.04,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
556,2,1,2,2.0,32771.97,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
557,2,1,2,2.0,26409.29,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
558,12,3,14,13.0,168669.54,0.0,0.0,1.0,3743.54,7.6923076923076925,0,40.0,Medium
559,6,2,7,7.0,60623.83,1.0,14.285714285714285,0.0,0.0,0.0,0,10.0,Low
560,2,1,2,2.0,43053.770000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
561,5,1,5,5.0,56347.33,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
562,3,1,3,3.0,55858.62,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
563,3,1,3,3.0,34323.899999999994,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
564,3,1,3,3.0,38329.32,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
565,3,1,3,2.0,18099.97,0.0,0.0,1.0,6612.88,50.0,0,25.0,Medium
566,2,1,2,2.0,31369.89,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
567,13,4,16,15.0,211584.36000000002,1.0,6.666666666666667,1.0,2662.81,6.666666666666667,0,40.0,Medium
568,2,1,2,1.0,15459.27,0.0,0.0,1.0,333.0,100.0,0,25.0,Medium
569,4,1,4,4.0,58643.55,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
570,2,1,2,2.0,16530.05,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
571,2,1,2,1.0,20981.0,0.0,0.0,1.0,10848.72,100.0,0,25.0,Medium
